symbol,name,asset_type,exchange,source,is_etf
DJT,Trump Media & Technology Group Corp.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PLUS,EPLUS INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
DXPE,DXP ENTERPRISES INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AEGXF,Aecon Group Inc.,stock,OTC,sec-company-tickers,false
PENN,"PENN Entertainment, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
RVT,"ROYCE SMALL-CAP TRUST, INC.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
GRND,Grindr Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
PBH,Prestige Consumer Healthcare Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
DRH,DiamondRock Hospitality Co,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
DRVN,Driven Brands Holdings Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
CLM,"Cornerstone Strategic Investment Fund, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
RAMP,"LiveRamp Holdings, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
HNI,HNI CORP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
DCO,DUCOMMUN INC /DE/,stock,NYSE,sec-company-tickers+nasdaq-trader,false
LMAT,LEMAITRE VASCULAR INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
KOD,Kodiak Sciences Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
ADPT,Adaptive Biotechnologies Corp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
EFSC,ENTERPRISE FINANCIAL SERVICES CORP,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
NTB,Bank of N.T. Butterfield & Son Ltd,stock,NYSE,sec-company-tickers+nasdaq-trader,false
CPRI,Capri Holdings Ltd,stock,NYSE,sec-company-tickers+nasdaq-trader,false
IMAX,IMAX CORP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
PCT,"PureCycle Technologies, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
CTOS,"Custom Truck One Source, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
NEXT,NextDecade Corp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AGYS,AGILYSYS INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
HTH,Hilltop Holdings Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
BXDC,Blackstone Digital Infrastructure Trust Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
BMRRY,B&M European Value Retail S.A./ADR,stock,OTC,sec-company-tickers,false
CYD,CHINA YUCHAI INTERNATIONAL LTD,stock,NYSE,sec-company-tickers+nasdaq-trader,false
UTI,UNIVERSAL TECHNICAL INSTITUTE INC,stock,NYSE,sec-company-tickers+nasdaq-trader,false
NGL,NGL Energy Partners LP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
AVPT,"AvePoint, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AXGN,"Axogen, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
WLY,"JOHN WILEY & SONS, INC.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
BLBD,Blue Bird Corp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
ALRM,"Alarm.com Holdings, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
CHRN,ChronoScale Corp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AVVSY,Avio S.p.A./ADR,stock,OTC,sec-company-tickers,false
ACHC,"Acadia Healthcare Company, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
TSCFY,Tisco Financial Group Public Co Limited/ADR,stock,OTC,sec-company-tickers,false
BCRX,BIOCRYST PHARMACEUTICALS INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
MBIN,Merchants Bancorp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
MLCO,Melco Resorts & Entertainment LTD,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
ESTA,ESTABLISHMENT LABS HOLDINGS INC.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SYBT,"Stock Yards Bancorp, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
FIGS,"FIGS, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
DHC,DIVERSIFIED HEALTHCARE TRUST,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
FORTY,FORMULA SYSTEMS (1985) LTD,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SLDE,"Slide Insurance Holdings, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
ATEN,"A10 Networks, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
PRDO,PERDOCEO EDUCATION Corp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
CLBK,"Columbia Financial, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SOC,Sable Offshore Corp.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
VERX,"Vertex, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PBI,PITNEY BOWES INC /DE/,stock,NYSE,sec-company-tickers+nasdaq-trader,false
NWN,Northwest Natural Holding Co,stock,NYSE,sec-company-tickers+nasdaq-trader,false
NMM,Navios Maritime Partners L.P.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
WS,"Worthington Steel, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
ECO,Okeanis Eco Tankers Corp.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
MCRI,MONARCH CASINO & RESORT INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PHVS,Pharvaris N.V.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
ZLAB,Zai Lab Ltd,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
BLX,"FOREIGN TRADE BANK OF LATIN AMERICA, INC.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
STC,STEWART INFORMATION SERVICES CORP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
PUMP,ProPetro Holding Corp.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
NWBI,"Northwest Bancshares, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
INVX,"Innovex International, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
IE,Ivanhoe Electric Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
FUN,Six Flags Entertainment Corporation/NEW,stock,NYSE,sec-company-tickers+nasdaq-trader,false
SEM,SELECT MEDICAL HOLDINGS CORP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
PDFS,PDF SOLUTIONS INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
TRVI,"Trevi Therapeutics, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
BRSL,Brightstar Lottery PLC,stock,NYSE,sec-company-tickers+nasdaq-trader,false
BSTZ,BlackRock Science & Technology Term Trust,stock,NYSE,sec-company-tickers+nasdaq-trader,false
PSNY,Polestar Automotive Holding UK PLC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SHO,"Sunstone Hotel Investors, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
HCM,HUTCHMED (China) Ltd,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
GTY,GETTY REALTY CORP /MD/,stock,NYSE,sec-company-tickers+nasdaq-trader,false
IOSP,INNOSPEC INC.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
GNL,"Global Net Lease, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,stock,NYSE,sec-company-tickers+nasdaq-trader,false
BHC,Bausch Health Companies Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
HCI,"HCI Group, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
OMCL,"OMNICELL, INC.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
XRAY,DENTSPLY SIRONA Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
GRC,GORMAN RUPP CO,stock,NYSE,sec-company-tickers+nasdaq-trader,false
TYRA,"Tyra Biosciences, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
NEOG,NEOGEN CORP,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
NTST,NETSTREIT Corp.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
VRRM,VERRA MOBILITY Corp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
LTC,LTC PROPERTIES INC,stock,NYSE,sec-company-tickers+nasdaq-trader,false
CMRE,Costamare Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
WB,WEIBO Corp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
NBTX,Nanobiotix S.A.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
MDCOY,PT Medco Energi Internasional Tbk/ADR,stock,OTC,sec-company-tickers,false
PAEXY,Parex Resources Inc./ADR,stock,OTC,sec-company-tickers,false
BAND,Bandwidth Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SPSC,SPS COMMERCE INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PGNY,"Progyny, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AUPH,Aurinia Pharmaceuticals Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
TNET,"TRINET GROUP, INC.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
VRE,"Veris Residential, Inc.",stock,NYSE,sec-company-tickers,false
AGM,FEDERAL AGRICULTURAL MORTGAGE CORP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
PLGO,Pelagos Insurance Capital Ltd,stock,NYSE,sec-company-tickers+nasdaq-trader,false
SION,"Sionna Therapeutics, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SONO,Sonos Inc,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
STOK,"Stoke Therapeutics, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SKWD,"Skyward Specialty Insurance Group, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
OFG,OFG BANCORP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
RUM,Rumble Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
MESO,MESOBLAST LTD,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
LPG,DORIAN LPG LTD.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
ABTC,American Bitcoin Corp.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
IMOS,CHIPMOS TECHNOLOGIES INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
STEL,"Stellar Bancorp, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
FCF,FIRST COMMONWEALTH FINANCIAL CORP /PA/,stock,NYSE,sec-company-tickers+nasdaq-trader,false
USAS,Americas Gold & Silver Corp,stock,NYSE,sec-company-tickers+nasdaq-trader,false
HMN,HORACE MANN EDUCATORS CORP /DE/,stock,NYSE,sec-company-tickers+nasdaq-trader,false
ASTH,"Astrana Health, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
NEXA,Nexa Resources S.A.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
MGNI,"MAGNITE, INC.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
ATHM,Autohome Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
RAPP,"Rapport Therapeutics, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
CLOV,"CLOVER HEALTH INVESTMENTS, CORP. /DE",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
NBHC,National Bank Holdings Corp,stock,NYSE,sec-company-tickers+nasdaq-trader,false
ADMA,"ADMA BIOLOGICS, INC.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SXGCF,Southern Cross Gold Consolidated Ltd.,stock,OTC,sec-company-tickers,false
SAM,BOSTON BEER CO INC,stock,NYSE,sec-company-tickers+nasdaq-trader,false
GUYGF,G2 Goldfields Inc.,stock,OTC,sec-company-tickers,false
EYUBY,Electricity Generating Public Co Limited/ADR,stock,OTC,sec-company-tickers,false
AAPG,ASCENTAGE PHARMA GROUP INTERNATIONAL,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
VRDN,"Viridian Therapeutics, Inc.DE",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AMRC,"Ameresco, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
NUV,NUVEEN MUNICIPAL VALUE FUND INC,stock,NYSE,sec-company-tickers+nasdaq-trader,false
GEL,GENESIS ENERGY LP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
ZYME,Zymeworks Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
TIC,"TIC Solutions, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
BAK,BRASKEM SA,stock,NYSE,sec-company-tickers+nasdaq-trader,false
TGLS,Tecnoglass Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
ANIP,ANI PHARMACEUTICALS INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
LC,LendingClub Corp,stock,NYSE,sec-company-tickers+nasdaq-trader,false
ALG,ALAMO GROUP INC,stock,NYSE,sec-company-tickers+nasdaq-trader,false
TY,TRI-CONTINENTAL Corp,stock,NYSE,sec-company-tickers+nasdaq-trader,false
CHA,Chagee Holdings Ltd.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
BWIN,"Baldwin Insurance Group, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
CTS,CTS CORP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
EVCM,EverCommerce Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
NAC,Nuveen California Quality Municipal Income Fund,stock,NYSE,sec-company-tickers+nasdaq-trader,false
LWLG,"Lightwave Logic, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PLPC,PREFORMED LINE PRODUCTS CO,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PDO,PIMCO Dynamic Income Opportunities Fund,stock,NYSE,sec-company-tickers+nasdaq-trader,false
ARCO,Arcos Dorados Holdings Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
BVENY,Brava Energia S.A.,stock,OTC,sec-company-tickers,false
LNXSY,LANXESS AG,stock,OTC,sec-company-tickers,false
SKYT,"SkyWater Technology, Inc",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
TH,Target Hospitality Corp.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
EPAC,ENERPAC TOOL GROUP CORP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
LIFE,Ethos Technologies Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
HLIT,HARMONIC INC.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
IOVA,"IOVANCE BIOTHERAPEUTICS, INC.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
BKSY,BlackSky Technology Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
SPB,"Spectrum Brands Holdings, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
LKFT,Lakefront Biotherapeutics NV,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
KOZAY,Turk Altin Isletmeleri A.S./ADR,stock,OTC,sec-company-tickers,false
SHLS,"Shoals Technologies Group, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
OCUL,"OCULAR THERAPEUTIX, INC",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
VET,VERMILION ENERGY INC.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
AIN,ALBANY INTERNATIONAL CORP /DE/,stock,NYSE,sec-company-tickers+nasdaq-trader,false
OCS,Oculis Holding AG,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
BLDP,Ballard Power Systems Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
DXYZ,Destiny Tech100 Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
AGRO,Adecoagro S.A.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
PWP,Perella Weinberg Partners,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
XPRO,EXPRO GROUP HOLDINGS N.V.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
PAX,Patria Investments Ltd,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
ALKT,"ALKAMI TECHNOLOGY, INC.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PLSE,"PULSE BIOSCIENCES, INC.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
RQI,COHEN & STEERS QUALITY INCOME REALTY FUND INC,stock,NYSE,sec-company-tickers+nasdaq-trader,false
NRIX,"Nurix Therapeutics, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AMBQ,"Ambiq Micro, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
WLTH,WEALTHFRONT CORP,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SRCE,1ST SOURCE CORP,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
VCEL,Vericel Corp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SID,NATIONAL STEEL CO,stock,NYSE,sec-company-tickers+nasdaq-trader,false
WMK,WEIS MARKETS INC,stock,NYSE,sec-company-tickers+nasdaq-trader,false
SNDA,"SONIDA SENIOR LIVING, INC.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
ADNT,Adient plc,stock,NYSE,sec-company-tickers+nasdaq-trader,false
COTY,COTY INC.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
UFPT,UFP TECHNOLOGIES INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
MD,"Pediatrix Medical Group, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
CASH,"PATHWARD FINANCIAL, INC.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
STRA,"Strategic Education, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
CHCO,CITY HOLDING CO,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SNDX,Syndax Pharmaceuticals Inc,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AEVA,"Aeva Technologies, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PRKS,United Parks & Resorts Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
NTLA,"Intellia Therapeutics, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SRPT,"Sarepta Therapeutics, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PRLB,Proto Labs Inc,stock,NYSE,sec-company-tickers+nasdaq-trader,false
SGRY,"Surgery Partners, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
USA,LIBERTY ALL STAR EQUITY FUND,stock,NYSE,sec-company-tickers+nasdaq-trader,false
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,stock,NYSE,sec-company-tickers+nasdaq-trader,false
GAB,GABELLI EQUITY TRUST INC,stock,NYSE,sec-company-tickers+nasdaq-trader,false
LOB,"Live Oak Bancshares, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
ECPG,ENCORE CAPITAL GROUP INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
LAC,LITHIUM AMERICAS CORP.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
ADUS,Addus HomeCare Corp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
RUPRF,RUPERT RESOURCES LTD,stock,OTC,sec-company-tickers,false
FIVN,"Five9, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
HRMY,"Harmony Biosciences Holdings, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AIP,"Arteris, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AAT,"American Assets Trust, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
GT,GOODYEAR TIRE & RUBBER CO /OH/,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
TPB,"Turning Point Brands, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
CRML,Critical Metals Corp.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
NVAX,NOVAVAX INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
WD,"Walker & Dunlop, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
SMA,"SmartStop Self Storage REIT, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
PEB,Pebblebrook Hotel Trust,stock,NYSE,sec-company-tickers+nasdaq-trader,false
FLNG,Flex LNG Ltd.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,stock,NYSE,sec-company-tickers+nasdaq-trader,false
GENB,"Generate Biomedicines, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
ESRT,"Empire State Realty Trust, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
EFC,Ellington Financial Inc.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
SGML,Sigma Lithium Corp,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
TILE,INTERFACE INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
BRUN,Boost Run Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
BL,"BLACKLINE, INC.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
AGIO,"AGIOS PHARMACEUTICALS, INC.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PVLA,"PALVELLA THERAPEUTICS, INC.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
ABXXF,Abaxx Technologies Inc.,stock,OTC,sec-company-tickers,false
HURN,Huron Consulting Group Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
KOS,Kosmos Energy Ltd.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
CNXN,PC CONNECTION INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
CBZ,"CBIZ, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
INVA,"Innoviva, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
FSUN,FIRSTSUN CAPITAL BANCORP,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
SILA,"Sila Realty Trust, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
ANAB,"ANAPTYSBIO, INC",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
CMPS,COMPASS Pathways plc,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
BST,BlackRock Science & Technology Trust,stock,NYSE,sec-company-tickers+nasdaq-trader,false
IMKTA,INGLES MARKETS INC,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
STAA,STAAR SURGICAL CO,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
GLOB,Globant S.A.,stock,NYSE,sec-company-tickers+nasdaq-trader,false
APC,ARKO Petroleum Corp.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
PAYO,Payoneer Global Inc.,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
NCNO,"nCino, Inc.",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
DCOM,"Dime Community Bancshares, Inc. /NY/",stock,NYSE,sec-company-tickers+nasdaq-trader,false
TFIN,"Triumph Financial, Inc.",stock,NYSE,sec-company-tickers+nasdaq-trader,false
HTZ,"HERTZ GLOBAL HOLDINGS, INC",stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
FLO,FLOWERS FOODS INC,stock,NYSE,sec-company-tickers+nasdaq-trader,false
TCBK,TRICO BANCSHARES /,stock,Nasdaq,sec-company-tickers+nasdaq-trader,false
GLP,GLOBAL PARTNERS LP,stock,NYSE,sec-company-tickers+nasdaq-trader,false
